machine_id,loc_name,latitude,longitude,capacity,area_id,product_id,product_name,price,purchase_id,purchase_date,product_id,machine_id,pos_price,customer_id,area_name
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,6,Sunscreen,5.0,979,1483484505,6,9,5.0,2,"Castro SF"
2,"Union Square",37.7899946,-122.4041545,12,1,9,Beer,4.5,980,1483484505,9,2,4.5,4,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,7,"Guide of SF",4.0,981,1483484505,7,9,4.0,5,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,1,Coke,1.5,982,1483484505,1,13,1.5,6,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,983,1483484505,10,5,11.0,7,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,10,"Reading Glasses",11.0,984,1483484505,10,8,11.0,8,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,10,"Reading Glasses",11.0,985,1483484505,10,12,11.0,9,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,5,Water,1.0,986,1483570905,5,5,1.0,1,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,4,"Battery Chargers",15.0,987,1483570905,4,10,15.0,2,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,4,"Battery Chargers",15.0,988,1483570905,4,13,15.0,3,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,9,Beer,4.5,989,1483570905,9,4,4.5,4,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,6,Sunscreen,5.0,990,1483570905,6,9,5.0,5,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,991,1483570905,3,11,1.5,6,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,992,1483570905,10,4,11.0,7,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,9,Beer,4.5,993,1483570905,9,9,4.5,8,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,10,"Reading Glasses",11.0,994,1483570905,10,11,11.0,9,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,5,Water,1.0,995,1483657305,5,2,1.0,1,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,8,"Dog Treats",3.0,996,1483657305,8,6,3.0,2,"Castro SF"
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,2,T-Shirt,10.0,997,1483657305,2,1,10.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,6,Sunscreen,5.0,998,1483657305,6,8,5.0,5,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,999,1483657305,3,14,1.5,6,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1000,1483657305,10,4,11.0,7,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,10,"Reading Glasses",11.0,1001,1483657305,10,6,11.0,8,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,3,Peanuts,1.5,1002,1483657305,3,12,1.5,9,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,7,"Guide of SF",4.0,1003,1483743705,7,1,4.0,1,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,4,"Battery Chargers",15.0,1004,1483743705,4,10,15.0,2,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,4,"Battery Chargers",15.0,1005,1483743705,4,13,15.0,3,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,8,"Dog Treats",3.0,1006,1483743705,8,3,3.0,4,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,8,"Dog Treats",3.0,1007,1483743705,8,10,3.0,5,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,1,Coke,1.5,1008,1483743705,1,14,1.5,6,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1009,1483743705,10,4,11.0,7,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,10,"Reading Glasses",11.0,1010,1483743705,10,10,11.0,8,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1011,1483743705,3,14,1.5,9,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,5,Water,1.0,1012,1483830105,5,1,1.0,1,"Downtown SF"
5,"The Ferry Building",37.7943947,-122.3981726,12,1,8,"Dog Treats",3.0,1013,1483830105,8,5,3.0,4,"Downtown SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1014,1483830105,3,13,1.5,6,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,4,"Battery Chargers",15.0,1015,1483830105,4,2,15.0,7,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,8,"Dog Treats",3.0,1016,1483830105,8,8,3.0,8,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,10,"Reading Glasses",11.0,1017,1483830105,10,12,11.0,9,Oakland
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,4,"Battery Chargers",15.0,1018,1483916505,4,7,15.0,2,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,9,Beer,4.5,1019,1483916505,9,15,4.5,3,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,8,"Dog Treats",3.0,1020,1483916505,8,2,3.0,4,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,5,Water,1.0,1021,1483916505,5,9,1.0,5,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,3,Peanuts,1.5,1022,1483916505,3,15,1.5,6,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,10,"Reading Glasses",11.0,1023,1483916505,10,2,11.0,7,"Downtown SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1024,1483916505,3,13,1.5,9,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,4,"Battery Chargers",15.0,1025,1484002905,4,2,15.0,1,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,8,"Dog Treats",3.0,1026,1484002905,8,10,3.0,2,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,1,Coke,1.5,1027,1484002905,1,15,1.5,3,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,10,"Reading Glasses",11.0,1028,1484002905,10,1,11.0,4,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,6,Sunscreen,5.0,1029,1484002905,6,6,5.0,5,"Castro SF"
3,"Pier 39",37.8023627,-122.4094553,12,1,10,"Reading Glasses",11.0,1030,1484002905,10,3,11.0,7,"Downtown SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,3,Peanuts,1.5,1031,1484002905,3,15,1.5,9,Oakland
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,4,"Battery Chargers",15.0,1032,1484089305,4,8,15.0,2,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,1033,1484089305,3,11,1.5,3,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,2,T-Shirt,10.0,1034,1484089305,2,2,10.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,6,Sunscreen,5.0,1035,1484089305,6,8,5.0,5,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,3,Peanuts,1.5,1036,1484089305,3,12,1.5,6,Oakland
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1037,1484089305,3,14,1.5,9,Oakland
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,4,"Battery Chargers",15.0,1038,1484175705,4,8,15.0,2,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,1039,1484175705,3,11,1.5,3,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1040,1484175705,2,4,10.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,8,"Dog Treats",3.0,1041,1484175705,8,8,3.0,5,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,1,Coke,1.5,1042,1484175705,1,15,1.5,6,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,3,Peanuts,1.5,1043,1484175705,3,5,1.5,7,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,6,Sunscreen,5.0,1044,1484262105,6,9,5.0,2,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,9,Beer,4.5,1045,1484262105,9,13,4.5,3,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,2,T-Shirt,10.0,1046,1484262105,2,1,10.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,6,Sunscreen,5.0,1047,1484262105,6,8,5.0,5,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,1,Coke,1.5,1048,1484262105,1,15,1.5,6,Oakland
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1049,1484262105,3,14,1.5,9,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,7,"Guide of SF",4.0,1050,1484348505,7,4,4.0,1,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,4,"Battery Chargers",15.0,1051,1484348505,4,7,15.0,2,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,1,Coke,1.5,1052,1484348505,1,12,1.5,3,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,2,T-Shirt,10.0,1053,1484348505,2,2,10.0,4,"Downtown SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,1,Coke,1.5,1054,1484348505,1,12,1.5,6,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,10,"Reading Glasses",11.0,1055,1484348505,10,1,11.0,7,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,8,"Dog Treats",3.0,1056,1484348505,8,7,3.0,8,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1057,1484348505,3,13,1.5,9,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,4,"Battery Chargers",15.0,1058,1484434905,4,1,15.0,1,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,6,Sunscreen,5.0,1059,1484434905,6,6,5.0,2,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,3,Peanuts,1.5,1060,1484434905,3,15,1.5,3,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,2,T-Shirt,10.0,1061,1484434905,2,2,10.0,4,"Downtown SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,3,Peanuts,1.5,1062,1484434905,3,15,1.5,6,Oakland
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,8,"Dog Treats",3.0,1063,1484434905,8,10,3.0,8,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,10,"Reading Glasses",11.0,1064,1484434905,10,11,11.0,9,Oakland
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,4,"Battery Chargers",15.0,1065,1484521305,4,8,15.0,2,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,1,Coke,1.5,1066,1484521305,1,12,1.5,3,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,10,"Reading Glasses",11.0,1067,1484521305,10,3,11.0,4,"Downtown SF"
5,"The Ferry Building",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1068,1484521305,10,5,11.0,7,"Downtown SF"
3,"Pier 39",37.8023627,-122.4094553,12,1,8,"Dog Treats",3.0,1069,1484607705,8,3,3.0,1,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,4,"Battery Chargers",15.0,1070,1484607705,4,7,15.0,2,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,4,"Battery Chargers",15.0,1071,1484607705,4,15,15.0,3,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,8,"Dog Treats",3.0,1072,1484607705,8,5,3.0,4,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,4,"Battery Chargers",15.0,1073,1484607705,4,6,15.0,5,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,4,"Battery Chargers",15.0,1074,1484607705,4,12,15.0,6,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1075,1484607705,10,4,11.0,7,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,10,"Reading Glasses",11.0,1076,1484607705,10,7,11.0,8,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,10,"Reading Glasses",11.0,1077,1484607705,10,15,11.0,9,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,7,"Guide of SF",4.0,1078,1484694105,7,2,4.0,1,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,4,"Battery Chargers",15.0,1079,1484694105,4,6,15.0,2,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,1,Coke,1.5,1080,1484694105,1,15,1.5,3,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1081,1484694105,2,4,10.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,6,Sunscreen,5.0,1082,1484694105,6,8,5.0,5,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,1083,1484694105,3,11,1.5,6,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,10,"Reading Glasses",11.0,1084,1484694105,10,1,11.0,7,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,10,"Reading Glasses",11.0,1085,1484694105,10,8,11.0,8,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1086,1484694105,3,13,1.5,9,Oakland
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,6,Sunscreen,5.0,1087,1484780505,6,7,5.0,2,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,9,Beer,4.5,1088,1484780505,9,12,4.5,3,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1089,1484780505,2,5,10.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,7,"Guide of SF",4.0,1090,1484780505,7,8,4.0,5,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1091,1484780505,3,14,1.5,6,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1092,1484780505,10,5,11.0,7,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,9,Beer,4.5,1093,1484780505,9,7,4.5,8,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,10,"Reading Glasses",11.0,1094,1484780505,10,11,11.0,9,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,2,T-Shirt,10.0,1095,1484866905,2,3,10.0,1,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,4,"Battery Chargers",15.0,1096,1484866905,4,8,15.0,2,"Castro SF"
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1097,1484866905,2,4,10.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,6,Sunscreen,5.0,1098,1484866905,6,8,5.0,5,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,1,Coke,1.5,1099,1484866905,1,15,1.5,6,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,10,"Reading Glasses",11.0,1100,1484866905,10,1,11.0,7,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,10,"Reading Glasses",11.0,1101,1484866905,10,6,11.0,8,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,10,"Reading Glasses",11.0,1102,1484866905,10,12,11.0,9,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,8,"Dog Treats",3.0,1103,1484953305,8,2,3.0,1,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,4,"Battery Chargers",15.0,1104,1484953305,4,10,15.0,2,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,4,"Battery Chargers",15.0,1105,1484953305,4,11,15.0,3,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,10,"Reading Glasses",11.0,1106,1484953305,10,2,11.0,4,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,6,Sunscreen,5.0,1107,1484953305,6,6,5.0,5,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,1,Coke,1.5,1108,1484953305,1,11,1.5,6,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,10,"Reading Glasses",11.0,1109,1484953305,10,3,11.0,7,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,8,"Dog Treats",3.0,1110,1484953305,8,8,3.0,8,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,10,"Reading Glasses",11.0,1111,1484953305,10,14,11.0,9,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,7,"Guide of SF",4.0,1112,1485039705,7,4,4.0,1,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,4,"Battery Chargers",15.0,1113,1485039705,4,10,15.0,2,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,4,"Battery Chargers",15.0,1114,1485039705,4,15,15.0,3,Oakland
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,8,"Dog Treats",3.0,1115,1485039705,8,7,3.0,5,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,1,Coke,1.5,1116,1485039705,1,14,1.5,6,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1117,1485039705,10,4,11.0,7,"Downtown SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1118,1485039705,3,14,1.5,9,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,4,"Battery Chargers",15.0,1119,1485126105,4,5,15.0,1,"Downtown SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,1,Coke,1.5,1120,1485126105,1,15,1.5,3,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,2,T-Shirt,10.0,1121,1485126105,2,3,10.0,4,"Downtown SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,1,Coke,1.5,1122,1485126105,1,11,1.5,6,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,4,"Battery Chargers",15.0,1123,1485126105,4,1,15.0,7,"Downtown SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1124,1485126105,3,13,1.5,9,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,4,"Battery Chargers",15.0,1125,1485212505,4,4,15.0,1,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,4,"Battery Chargers",15.0,1126,1485212505,4,9,15.0,2,"Castro SF"
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,10,"Reading Glasses",11.0,1127,1485212505,10,1,11.0,4,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,6,Sunscreen,5.0,1128,1485212505,6,7,5.0,5,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,1,Coke,1.5,1129,1485212505,1,12,1.5,6,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,4,"Battery Chargers",15.0,1130,1485212505,4,4,15.0,7,"Downtown SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,1131,1485212505,3,11,1.5,9,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,4,"Battery Chargers",15.0,1132,1485298905,4,2,15.0,1,"Downtown SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,4,"Battery Chargers",15.0,1133,1485298905,4,14,15.0,3,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,8,"Dog Treats",3.0,1134,1485298905,8,1,3.0,4,"Downtown SF"
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1135,1485298905,10,4,11.0,7,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,8,"Dog Treats",3.0,1136,1485298905,8,9,3.0,8,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1137,1485298905,3,14,1.5,9,Oakland
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,6,Sunscreen,5.0,1138,1485385305,6,8,5.0,2,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,1,Coke,1.5,1139,1485385305,1,11,1.5,3,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,2,T-Shirt,10.0,1140,1485385305,2,2,10.0,4,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,6,Sunscreen,5.0,1141,1485385305,6,10,5.0,5,"Castro SF"
2,"Union Square",37.7899946,-122.4041545,12,1,10,"Reading Glasses",11.0,1142,1485385305,10,2,11.0,7,"Downtown SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,3,Peanuts,1.5,1143,1485385305,3,15,1.5,9,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,5,Water,1.0,1144,1485471705,5,5,1.0,1,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,4,"Battery Chargers",15.0,1145,1485471705,4,9,15.0,2,"Castro SF"
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,8,"Dog Treats",3.0,1146,1485471705,8,4,3.0,4,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,4,"Battery Chargers",15.0,1147,1485471705,4,7,15.0,5,"Castro SF"
5,"The Ferry Building",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1148,1485471705,10,5,11.0,7,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,10,"Reading Glasses",11.0,1149,1485471705,10,9,11.0,8,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,10,"Reading Glasses",11.0,1150,1485471705,10,12,11.0,9,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,7,"Guide of SF",4.0,1151,1485558105,7,5,4.0,1,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,8,"Dog Treats",3.0,1152,1485558105,8,8,3.0,2,"Castro SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,6,Sunscreen,5.0,1153,1485558105,6,10,5.0,5,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,1,Coke,1.5,1154,1485558105,1,14,1.5,6,Oakland
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1155,1485558105,3,14,1.5,9,Oakland
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,3,Peanuts,1.5,1156,1485644505,3,15,1.5,6,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,10,"Reading Glasses",11.0,1157,1485644505,10,2,11.0,7,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,3,Peanuts,1.5,1158,1485644505,3,9,1.5,8,"Castro SF"
2,"Union Square",37.7899946,-122.4041545,12,1,4,"Battery Chargers",15.0,1159,1485730905,4,2,15.0,1,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,4,"Battery Chargers",15.0,1160,1485730905,4,8,15.0,2,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,9,Beer,4.5,1161,1485730905,9,15,4.5,3,Oakland
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,3,Peanuts,1.5,1162,1485730905,3,12,1.5,6,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,10,"Reading Glasses",11.0,1163,1485730905,10,3,11.0,7,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,8,"Dog Treats",3.0,1164,1485730905,8,8,3.0,8,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,1165,1485730905,3,11,1.5,9,Oakland
13,"Highland Hospital",37.8024413,-122.2586135,12,3,4,"Battery Chargers",15.0,1166,1485817305,4,13,15.0,3,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,9,Beer,4.5,1167,1485817305,9,5,4.5,4,"Downtown SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,1,Coke,1.5,1168,1485817305,1,12,1.5,6,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,10,"Reading Glasses",11.0,1169,1485817305,10,3,11.0,7,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,8,"Dog Treats",3.0,1170,1485817305,8,10,3.0,8,"Castro SF"
2,"Union Square",37.7899946,-122.4041545,12,1,4,"Battery Chargers",15.0,1171,1485903705,4,2,15.0,1,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,8,"Dog Treats",3.0,1172,1485903705,8,6,3.0,2,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,9,Beer,4.5,1173,1485903705,9,14,4.5,3,Oakland
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,6,Sunscreen,5.0,1174,1485903705,6,10,5.0,5,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1175,1485903705,3,14,1.5,6,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1176,1485903705,10,5,11.0,7,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,10,"Reading Glasses",11.0,1177,1485903705,10,8,11.0,8,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1178,1485903705,3,13,1.5,9,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,5,Water,1.0,1179,1485990105,5,3,1.0,1,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,6,Sunscreen,5.0,1180,1485990105,6,6,5.0,2,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,1,Coke,1.5,1181,1485990105,1,14,1.5,3,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,8,"Dog Treats",3.0,1182,1485990105,8,2,3.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,5,Water,1.0,1183,1485990105,5,8,1.0,5,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,1,Coke,1.5,1184,1485990105,1,14,1.5,6,Oakland
